,BookingID,LeadTimeInterval,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
2979,31999,3,2017,9,11,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,93.5,1,Canceled
2980,32000,1,2018,3,28,1,3,Meal Plan 1,0,2,2,0,0,0,0,0,143.65,0,Not_Canceled
2981,32001,8,2018,5,19,1,3,Meal Plan 1,0,0,2,0,1,0,0,0,80.0,0,Not_Canceled
2982,32002,0,2018,9,25,2,0,Not Selected,0,0,2,0,0,0,0,0,89.1,1,Canceled
2983,32003,6,2017,7,17,0,2,Meal Plan 2,0,0,1,0,1,0,0,0,87.0,0,Not_Canceled
2984,32004,1,2018,11,10,0,3,Meal Plan 1,0,0,2,0,1,0,0,0,75.0,0,Canceled
2985,32005,2,2018,9,21,0,1,Meal Plan 1,0,0,1,0,2,1,3,16,65.0,0,Canceled
2986,32006,6,2018,6,15,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,115.0,1,Not_Canceled
2987,32007,2,2018,6,8,2,5,Not Selected,0,0,2,0,0,0,0,0,93.55,0,Not_Canceled
2988,32008,0,2017,12,6,2,1,Not Selected,1,0,1,0,1,0,0,0,66.0,1,Canceled
2989,32009,0,2018,11,13,2,2,Meal Plan 1,1,0,2,0,2,1,0,2,77.0,0,Canceled
2990,32010,6,2018,6,6,1,1,Meal Plan 2,0,0,2,0,1,0,0,0,115.0,1,Not_Canceled
2991,32011,2,2018,7,4,1,4,Meal Plan 1,0,0,2,1,0,0,0,0,123.25,0,Not_Canceled
2992,32012,7,2017,10,10,2,1,Meal Plan 1,0,0,2,0,1,0,0,0,76.67,0,Not_Canceled
2993,32013,1,2018,11,19,1,1,Not Selected,0,0,2,0,0,0,0,0,79.2,2,Canceled
2994,32014,2,2018,11,26,0,1,Not Selected,0,0,2,0,0,0,0,0,79.2,1,Canceled
2995,32015,4,2018,7,22,0,2,Meal Plan 1,0,2,2,0,0,0,0,0,118.8,1,Not_Canceled
2996,32016,4,2017,10,16,0,1,Meal Plan 1,0,0,2,0,1,0,0,0,70.0,0,Not_Canceled
2997,32017,0,2018,3,31,0,1,Meal Plan 1,0,0,1,0,2,0,0,0,95.0,3,Canceled
2998,32018,7,2018,12,19,1,2,Meal Plan 1,0,5,1,0,2,0,0,0,106.0,0,Not_Canceled
2999,32019,0,2018,9,25,2,0,Meal Plan 1,0,0,2,0,1,0,0,0,85.5,1,Canceled
3000,32020,0,2018,4,10,2,1,Meal Plan 1,0,0,1,0,2,0,0,0,65.0,0,Canceled
3001,32021,1,2018,11,24,2,3,Meal Plan 2,0,2,2,0,0,0,0,0,129.2,1,Canceled
3002,32022,1,2018,12,1,1,3,Meal Plan 1,0,0,2,0,0,0,0,0,88.4,2,Canceled
3003,32023,0,2018,7,20,0,1,Meal Plan 1,0,0,2,0,0,0,0,0,111.0,1,Canceled
3004,32024,0,2018,9,7,0,1,Not Selected,0,0,2,0,0,0,0,0,119.0,0,Canceled
3005,32025,0,2017,10,14,0,1,Meal Plan 1,0,0,2,0,2,0,0,0,95.0,1,Canceled
3006,32026,0,2017,12,26,2,2,Not Selected,0,0,2,0,0,0,0,0,63.0,0,Canceled
3007,32027,7,2018,7,21,0,2,Meal Plan 2,0,0,1,0,1,0,0,0,90.0,0,Not_Canceled
3008,32028,0,2018,3,3,2,3,Meal Plan 1,0,2,2,0,0,0,0,0,97.4,1,Canceled
3009,32029,1,2017,11,19,0,3,Meal Plan 1,0,2,2,0,1,0,0,0,60.0,1,Canceled
3010,32030,0,2017,8,15,1,1,Meal Plan 2,0,0,2,0,1,0,0,0,104.0,0,Canceled
3011,32031,2,2018,5,23,1,3,Meal Plan 1,0,0,2,0,1,0,0,0,75.0,0,Canceled
3012,32032,0,2018,4,11,1,1,Not Selected,0,0,1,0,1,0,0,0,99.0,1,Canceled
3013,32033,0,2017,8,14,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,109.0,0,Canceled
3014,32034,5,2018,7,18,3,8,Meal Plan 1,0,0,2,0,0,0,0,0,90.95,1,Not_Canceled
3015,32035,1,2018,4,26,0,4,Meal Plan 1,0,0,2,0,1,0,0,0,75.0,0,Canceled
3016,32036,0,2018,8,17,0,1,Meal Plan 1,0,0,1,0,0,0,0,0,138.0,0,Not_Canceled
3017,32037,2,2017,9,24,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,120.0,0,Not_Canceled
3018,32038,1,2018,9,5,1,4,Not Selected,0,0,1,0,0,0,0,0,104.76,1,Canceled
3019,32039,1,2018,9,6,0,3,Meal Plan 1,0,0,2,0,0,0,0,0,110.7,0,Not_Canceled
3020,32040,4,2017,10,15,0,3,Meal Plan 1,0,0,2,0,1,0,0,0,65.0,0,Not_Canceled
3021,32041,3,2018,5,3,0,4,Meal Plan 1,0,0,2,0,0,0,0,0,99.45,0,Not_Canceled
3022,32042,4,2018,9,5,1,4,Meal Plan 1,0,2,3,0,0,0,0,0,140.25,0,Not_Canceled
3023,32043,6,2018,8,26,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,72.25,1,Not_Canceled
3024,32044,2,2018,12,17,2,1,Not Selected,0,0,1,0,0,0,0,0,79.2,2,Canceled
3025,32045,0,2017,10,13,0,1,Meal Plan 1,0,0,1,0,3,0,0,0,0.0,1,Canceled
3026,32046,1,2018,11,10,1,3,Meal Plan 1,0,0,2,0,0,0,0,0,88.23,0,Not_Canceled
3027,32047,0,2018,9,9,0,1,Meal Plan 1,1,4,2,0,3,0,0,0,0.0,1,Canceled
3028,32048,0,2017,12,5,1,1,Meal Plan 1,0,1,2,0,0,0,0,0,73.0,1,Canceled
3029,32049,0,2017,12,10,0,1,Meal Plan 1,0,0,1,0,2,1,0,2,65.0,0,Canceled
3030,32050,0,2018,2,12,0,1,Meal Plan 1,0,2,3,0,0,0,0,0,127.0,3,Canceled
3031,32051,1,2018,1,18,1,1,Meal Plan 1,0,0,2,0,1,0,0,0,60.0,0,Canceled
3032,32052,1,2018,9,4,1,0,Not Selected,0,0,2,0,0,0,0,0,99.0,1,Canceled
3033,32053,1,2018,5,3,0,3,Meal Plan 1,0,0,2,0,1,0,0,0,80.75,1,Canceled
3034,32054,4,2018,8,1,2,5,Meal Plan 1,0,0,2,0,0,0,0,0,99.45,0,Not_Canceled
3035,32055,0,2018,3,6,2,1,Meal Plan 1,0,0,1,0,0,0,0,0,85.0,0,Canceled
3036,32056,1,2018,11,21,1,2,Not Selected,0,0,1,1,0,0,0,0,64.37,1,Canceled
3037,32057,0,2018,11,8,0,1,Meal Plan 1,1,0,1,0,2,1,0,1,74.0,1,Canceled
3038,32058,0,2018,8,31,0,3,Meal Plan 1,0,0,2,0,0,0,0,0,139.0,1,Canceled
3039,32059,2,2018,7,15,0,2,Meal Plan 1,0,4,2,2,0,0,0,0,205.06,2,Canceled
3040,32060,2,2018,8,24,0,4,Meal Plan 1,0,5,2,0,1,0,0,0,92.65,2,Canceled
3041,32061,3,2018,5,6,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,99.45,0,Not_Canceled
3042,32062,6,2018,6,6,1,1,Meal Plan 2,0,0,2,0,1,0,0,0,115.0,1,Not_Canceled
3043,32063,0,2018,8,30,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,80.0,0,Canceled
3044,32064,2,2018,8,31,0,3,Meal Plan 1,0,0,2,0,0,0,0,0,129.9,2,Canceled
3045,32065,1,2018,10,22,2,2,Meal Plan 1,0,2,2,0,0,0,0,0,112.79,1,Canceled
3046,32066,2,2018,11,11,0,1,Meal Plan 1,0,0,2,0,1,0,0,0,90.0,0,Canceled
3047,32067,5,2017,10,4,2,0,Meal Plan 1,0,0,2,0,0,0,0,0,89.25,2,Not_Canceled
3048,32068,0,2018,4,5,0,2,Meal Plan 1,0,0,1,0,2,1,0,7,65.0,1,Canceled
3049,32069,0,2018,7,27,0,3,Not Selected,0,0,2,0,1,0,0,0,75.0,0,Canceled
3050,32070,0,2018,2,28,2,1,Meal Plan 1,0,0,1,0,1,0,0,0,60.0,0,Canceled
3051,32071,1,2018,8,28,2,4,Meal Plan 1,0,2,3,0,0,0,0,0,143.55,2,Canceled
3052,32072,0,2018,2,20,2,3,Not Selected,0,0,2,0,0,0,0,0,81.0,0,Not_Canceled
3053,32073,9,2018,10,23,2,0,Meal Plan 2,0,0,2,0,1,0,0,0,115.0,1,Not_Canceled
3054,32074,1,2017,11,24,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,67.83,0,Canceled
3055,32075,0,2018,7,5,0,5,Not Selected,0,0,2,0,0,0,0,0,139.0,1,Canceled
3056,32076,6,2018,5,13,1,2,Meal Plan 1,0,0,2,0,1,0,0,0,95.0,0,Not_Canceled
3057,32077,2,2018,7,23,2,5,Meal Plan 1,1,0,2,0,0,0,0,0,114.3,1,Not_Canceled
3058,32078,4,2018,6,15,0,2,Meal Plan 1,0,0,1,0,1,0,0,0,130.0,0,Not_Canceled
3059,32079,0,2018,8,15,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,165.67,2,Canceled
3060,32080,1,2018,4,2,1,1,Meal Plan 1,0,0,1,0,0,0,0,0,88.2,0,Not_Canceled
3061,32081,4,2018,12,26,1,3,Meal Plan 1,0,2,2,0,0,0,0,0,97.75,0,Not_Canceled
3062,32082,2,2018,6,6,1,1,Meal Plan 1,0,0,1,0,1,0,0,0,110.0,0,Not_Canceled
3063,32083,1,2018,4,4,1,4,Meal Plan 1,0,0,2,0,0,0,0,0,87.55,1,Canceled
3064,32084,0,2017,12,3,0,2,Meal Plan 1,0,0,1,0,1,0,0,0,55.0,0,Canceled
3065,32085,0,2018,6,19,2,1,Meal Plan 1,0,0,1,0,1,0,0,0,81.0,0,Canceled
3066,32086,0,2018,10,13,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,95.0,0,Canceled
3067,32087,1,2017,9,29,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,65.0,0,Canceled
3068,32088,1,2018,12,8,0,2,Meal Plan 1,0,0,2,1,0,0,0,0,109.8,0,Not_Canceled
3069,32089,7,2018,10,16,1,0,Meal Plan 1,0,0,2,0,1,0,0,0,90.0,0,Not_Canceled
3070,32090,1,2018,4,1,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,82.45,0,Not_Canceled
3071,32091,5,2018,10,30,2,1,Meal Plan 1,0,0,2,0,0,0,0,0,87.9,0,Not_Canceled
3072,32092,0,2018,12,2,0,2,Meal Plan 1,0,0,2,0,2,0,0,0,85.0,0,Canceled
3073,32093,0,2018,2,15,1,3,Meal Plan 1,0,0,3,0,1,0,0,0,92.65,1,Canceled
3074,32094,0,2018,1,29,0,2,Meal Plan 1,0,1,2,0,0,0,0,0,78.25,1,Canceled
3075,32095,0,2018,2,29,1,2,Meal Plan 1,0,0,1,0,1,0,0,0,76.0,0,Canceled
3076,32096,1,2018,12,29,2,3,Meal Plan 1,0,2,2,0,0,0,0,0,178.56,2,Canceled
3077,32097,3,2018,6,10,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,120.0,1,Not_Canceled
3078,32098,0,2018,8,3,0,1,Meal Plan 1,0,2,2,0,0,0,0,0,166.0,1,Canceled
3079,32099,0,2018,9,12,1,0,Meal Plan 1,0,2,1,0,4,0,0,0,110.0,0,Canceled
3080,32100,7,2018,12,22,2,5,Meal Plan 1,0,1,2,0,0,0,0,0,67.26,0,Not_Canceled
3081,32101,3,2018,7,12,2,6,Not Selected,0,0,2,0,0,0,0,0,89.25,0,Not_Canceled
3082,32102,2,2018,6,9,0,3,Meal Plan 1,0,0,2,0,0,0,0,0,97.71,0,Not_Canceled
3083,32103,2,2018,8,5,2,2,Meal Plan 1,0,2,1,0,0,0,0,0,144.45,0,Not_Canceled
3084,32104,0,2018,6,16,0,1,Not Selected,0,0,2,0,0,0,0,0,116.1,1,Canceled
3085,32105,3,2018,8,3,2,5,Meal Plan 1,1,2,3,0,0,0,0,0,151.84,2,Not_Canceled
3086,32106,0,2017,8,1,2,1,Meal Plan 2,0,0,2,0,1,0,0,0,94.5,0,Canceled
3087,32107,2,2018,11,25,0,1,Not Selected,0,0,2,0,0,0,0,0,79.2,0,Not_Canceled
3088,32108,0,2018,8,31,0,4,Meal Plan 1,0,2,2,0,0,0,0,0,116.0,1,Canceled
3089,32109,2,2018,3,1,0,1,Not Selected,0,0,2,0,0,0,0,0,70.0,0,Not_Canceled
3090,32110,3,2018,4,9,1,1,Meal Plan 1,0,0,2,0,1,0,0,0,70.0,1,Canceled
3091,32111,2,2018,6,18,1,1,Not Selected,0,0,2,0,0,0,0,0,116.1,0,Not_Canceled
3092,32112,2,2018,6,7,0,1,Meal Plan 1,0,0,1,0,1,0,0,0,110.0,0,Canceled
3093,32113,2,2018,3,12,2,4,Meal Plan 1,0,2,2,0,0,0,0,0,82.45,0,Not_Canceled
3094,32114,0,2018,1,24,2,1,Meal Plan 1,0,0,2,0,0,0,0,0,81.2,0,Not_Canceled
3095,32115,7,2018,8,20,2,3,Meal Plan 1,0,1,2,0,0,0,0,0,65.6,1,Not_Canceled
3096,32116,1,2018,5,7,2,1,Meal Plan 1,0,0,2,0,0,0,0,0,126.9,2,Canceled
3097,32117,0,2017,12,22,0,4,Meal Plan 1,0,0,2,0,1,0,0,0,58.0,1,Canceled
3098,32118,3,2018,7,6,0,4,Meal Plan 1,0,0,2,1,0,0,0,0,123.25,1,Not_Canceled
3099,32119,2,2018,2,19,0,1,Meal Plan 1,0,0,1,0,2,0,0,0,81.0,0,Canceled
3100,32120,0,2017,12,21,1,0,Not Selected,1,0,2,0,0,0,0,0,75.0,0,Canceled
3101,32121,0,2018,11,23,0,3,Meal Plan 1,0,0,2,0,2,0,0,0,77.0,0,Canceled
3102,32122,6,2018,7,6,2,4,Meal Plan 1,0,0,1,0,1,0,0,0,110.0,0,Not_Canceled
3103,32123,0,2018,2,22,1,1,Meal Plan 1,0,0,1,0,2,1,2,21,65.0,1,Canceled
3104,32124,2,2018,10,7,0,2,Meal Plan 1,0,0,1,0,2,0,0,0,71.0,0,Canceled
3105,32125,0,2018,2,19,0,1,Meal Plan 1,1,0,1,0,2,0,0,0,81.0,0,Canceled
3106,32126,3,2018,4,9,1,1,Meal Plan 1,0,0,1,0,1,0,0,0,65.0,0,Canceled
3107,32127,3,2018,7,26,2,6,Meal Plan 1,0,2,2,1,0,0,0,0,101.13,1,Not_Canceled
3108,32128,1,2018,7,11,1,4,Meal Plan 1,0,2,2,0,0,0,0,0,120.6,0,Not_Canceled
3109,32129,0,2018,9,6,0,1,Not Selected,0,0,2,0,0,0,0,0,134.1,0,Not_Canceled
3110,32130,0,2017,11,12,0,1,Meal Plan 1,0,0,2,0,2,0,0,0,84.0,0,Canceled
3111,32131,0,2018,3,8,0,2,Meal Plan 1,0,2,1,0,2,0,0,0,76.0,0,Canceled
3112,32132,4,2018,5,20,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,119.7,1,Not_Canceled
3113,32133,0,2018,5,5,0,1,Meal Plan 1,0,2,2,0,0,0,0,0,165.0,1,Canceled
3114,32134,3,2018,5,17,0,3,Not Selected,0,0,2,0,0,0,0,0,94.5,0,Not_Canceled
3115,32135,0,2018,4,1,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,95.0,0,Canceled
3116,32136,1,2018,11,17,1,3,Meal Plan 1,0,0,2,0,0,0,0,0,88.4,2,Canceled
3117,32137,0,2018,10,3,1,1,Meal Plan 1,1,0,2,0,0,0,0,0,164.5,3,Canceled
3118,32138,0,2018,5,8,2,1,Meal Plan 1,0,0,2,0,0,0,0,0,126.9,1,Canceled
3119,32139,0,2018,5,25,0,1,Not Selected,0,0,2,0,0,0,0,0,119.0,0,Not_Canceled
3120,32140,3,2018,4,9,2,1,Not Selected,0,1,2,0,0,0,0,0,0.0,1,Canceled
3121,32141,2,2018,8,3,1,4,Meal Plan 1,0,0,2,1,0,0,0,0,134.1,0,Not_Canceled
3122,32142,1,2017,10,12,1,3,Meal Plan 1,0,0,2,0,1,0,0,0,65.0,1,Canceled
3123,32143,3,2018,6,13,1,4,Meal Plan 2,0,0,2,0,1,0,0,0,106.0,0,Not_Canceled
3124,32144,1,2018,12,21,2,4,Meal Plan 1,0,0,2,0,0,0,0,0,88.4,1,Canceled
3125,32145,0,2018,12,16,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,104.0,0,Canceled
3126,32146,0,2018,7,15,1,2,Meal Plan 1,0,2,3,0,0,0,0,0,168.3,0,Not_Canceled
3127,32147,0,2018,1,9,2,1,Meal Plan 2,0,0,1,0,1,0,0,0,73.6,0,Canceled
3128,32148,1,2018,3,25,0,2,Meal Plan 1,0,2,2,0,0,0,0,0,140.4,0,Not_Canceled
3129,32149,0,2018,1,12,0,4,Meal Plan 1,0,0,2,0,0,0,0,0,55.59,0,Canceled
3130,32150,0,2018,9,19,1,0,Meal Plan 1,1,0,1,0,2,1,0,1,67.0,0,Canceled
3131,32151,1,2018,4,10,2,2,Meal Plan 1,0,0,2,0,0,0,0,0,90.95,1,Canceled
3132,32152,0,2018,6,21,0,2,Meal Plan 1,0,0,1,0,4,0,0,0,95.0,0,Canceled
3133,32153,4,2017,10,2,0,2,Meal Plan 1,0,0,1,0,1,0,0,0,100.0,0,Not_Canceled
3134,32154,1,2018,3,19,2,1,Meal Plan 2,0,0,2,1,1,0,0,0,107.0,1,Canceled
3135,32155,0,2018,6,17,0,2,Not Selected,0,0,2,0,0,0,0,0,77.71,0,Canceled
3136,32156,2,2018,6,10,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,130.0,1,Canceled
3137,32157,3,2018,1,19,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,80.0,0,Not_Canceled
3138,32158,2,2018,8,22,1,4,Meal Plan 1,0,2,3,0,0,0,0,0,159.3,0,Not_Canceled
3139,32159,1,2018,5,31,0,4,Meal Plan 1,0,3,2,2,0,0,0,0,198.9,1,Not_Canceled
3140,32160,2,2018,8,8,1,1,Meal Plan 1,0,2,3,0,0,0,0,0,135.27,1,Not_Canceled
3141,32161,4,2018,11,24,0,3,Not Selected,0,0,2,0,0,0,0,0,69.9,0,Not_Canceled
3142,32162,7,2018,12,29,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,82.11,1,Not_Canceled
3143,32163,0,2018,12,30,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,147.0,1,Canceled
3144,32164,0,2017,10,6,0,1,Not Selected,0,0,2,0,0,0,0,0,114.0,2,Canceled
3145,32165,1,2017,7,7,2,5,Meal Plan 1,0,0,2,0,0,0,0,0,76.5,0,Not_Canceled
3146,32166,1,2018,4,21,0,2,Meal Plan 1,0,2,3,0,0,0,0,0,137.7,2,Canceled
3147,32167,5,2017,10,2,1,2,Meal Plan 1,0,0,2,0,1,0,0,0,65.0,0,Not_Canceled
3148,32168,0,2018,11,8,0,2,Meal Plan 1,0,0,1,0,0,0,0,0,143.28,0,Not_Canceled
3149,32169,5,2017,10,9,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,72.75,0,Not_Canceled
3150,32170,7,2018,10,16,1,0,Meal Plan 1,0,0,2,0,1,0,0,0,90.0,0,Not_Canceled
3151,32171,0,2017,10,30,0,2,Meal Plan 1,0,2,2,0,1,0,0,0,72.25,2,Canceled
3152,32172,0,2018,9,13,0,1,Meal Plan 1,0,0,1,0,2,1,0,1,40.0,1,Canceled
3153,32173,0,2018,3,6,2,1,Meal Plan 1,0,0,2,0,1,0,0,0,66.0,0,Canceled
3154,32174,7,2018,5,13,1,2,Meal Plan 2,0,0,2,0,1,0,0,0,101.0,0,Not_Canceled
3155,32175,0,2018,8,26,2,2,Meal Plan 1,0,0,2,0,0,0,0,0,96.3,0,Not_Canceled
3156,32176,9,2018,10,23,2,0,Meal Plan 2,0,0,1,0,1,0,0,0,90.0,0,Not_Canceled
3157,32177,1,2018,12,3,2,5,Meal Plan 2,0,2,3,0,0,0,0,0,167.45,1,Not_Canceled
3158,32178,1,2018,10,16,1,0,Meal Plan 1,0,2,3,0,0,0,0,0,151.2,2,Canceled
3159,32179,2,2017,12,23,2,4,Meal Plan 1,0,0,1,0,0,0,0,0,46.63,1,Canceled
3160,32180,1,2018,2,21,2,5,Not Selected,0,0,2,0,0,0,0,0,66.29,1,Canceled
3161,32181,3,2018,8,1,2,5,Meal Plan 1,0,2,3,0,0,0,0,0,132.48,0,Not_Canceled
3162,32182,1,2018,11,4,0,2,Not Selected,0,0,2,0,0,0,0,0,88.0,1,Canceled
3163,32183,0,2018,12,14,0,1,Meal Plan 1,0,0,1,0,2,0,0,0,65.0,0,Canceled
3164,32184,0,2018,11,6,2,3,Not Selected,0,0,1,0,0,0,0,0,157.14,1,Canceled
3165,32185,0,2018,2,4,2,5,Not Selected,0,0,1,0,0,0,0,0,65.2,1,Canceled
3166,32186,0,2018,11,13,2,2,Not Selected,0,0,2,0,0,0,0,0,80.75,2,Canceled
3167,32187,2,2018,4,6,0,1,Meal Plan 1,0,0,2,0,1,0,0,0,75.0,0,Canceled
3168,32188,0,2018,11,3,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,146.4,2,Canceled
3169,32189,1,2018,7,24,2,1,Not Selected,0,0,1,0,0,0,0,0,94.0,0,Not_Canceled
3170,32190,3,2018,10,21,2,2,Meal Plan 1,0,0,2,0,0,0,0,0,86.9,1,Not_Canceled
3171,32191,9,2018,10,14,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,115.0,1,Not_Canceled
3172,32192,0,2018,10,5,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,152.0,2,Canceled
3173,32193,1,2018,9,14,0,4,Meal Plan 1,0,2,3,0,0,0,0,0,168.3,0,Not_Canceled
3174,32194,0,2018,10,15,0,1,Not Selected,0,0,1,0,0,0,0,0,140.0,0,Canceled
3175,32195,2,2018,12,9,2,2,Meal Plan 1,0,2,3,0,0,0,0,0,119.0,1,Not_Canceled
3176,32196,1,2018,4,2,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,80.75,0,Canceled
3177,32197,0,2017,12,18,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,87.0,1,Canceled
3178,32198,0,2018,12,10,4,7,Meal Plan 1,0,3,2,2,0,0,0,0,133.6,0,Not_Canceled
3179,32199,0,2018,12,3,2,2,Meal Plan 2,0,3,2,2,0,0,0,0,237.75,0,Not_Canceled
3180,32200,0,2018,6,1,0,4,Meal Plan 1,0,3,2,2,0,0,0,0,175.95,2,Canceled
3181,32201,0,2018,5,13,0,1,Not Selected,0,0,1,0,0,0,0,0,116.1,0,Canceled
3182,32202,2,2018,5,2,1,3,Meal Plan 1,0,0,3,0,0,0,0,0,132.18,0,Not_Canceled
3183,32203,0,2018,2,27,0,1,Meal Plan 1,0,0,2,0,0,0,0,0,92.0,1,Canceled
3184,32204,3,2018,4,15,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,85.0,0,Not_Canceled
3185,32205,0,2018,9,26,1,3,Meal Plan 1,0,0,2,0,0,0,0,0,149.0,2,Canceled
3186,32206,0,2018,5,19,2,3,Meal Plan 1,0,2,2,0,0,0,0,0,136.32,1,Canceled
3187,32207,0,2017,9,1,0,3,Not Selected,0,0,2,0,0,0,0,0,96.0,0,Canceled
3188,32208,0,2018,10,7,2,2,Meal Plan 1,0,0,2,0,0,0,0,0,117.04,1,Canceled
3189,32209,1,2018,9,29,0,2,Meal Plan 2,0,2,2,0,0,0,0,0,149.77,1,Canceled
3190,32210,0,2017,8,14,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,109.0,0,Canceled
3191,32211,2,2018,8,1,1,3,Meal Plan 1,0,0,2,1,0,0,0,0,134.1,2,Canceled
3192,32212,4,2018,11,1,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,110.0,0,Not_Canceled
3193,32213,1,2018,12,29,0,2,Meal Plan 1,0,2,2,0,0,0,0,0,131.4,1,Canceled
3194,32214,5,2018,10,9,2,2,Meal Plan 1,0,0,2,0,0,0,0,0,75.23,0,Not_Canceled
3195,32215,3,2018,7,19,0,5,Meal Plan 1,0,0,2,0,0,0,0,0,79.2,1,Not_Canceled
3196,32216,3,2018,9,23,0,2,Meal Plan 1,0,2,3,0,0,0,0,0,163.8,1,Not_Canceled
3197,32217,2,2018,5,22,2,3,Meal Plan 2,0,0,3,0,0,0,0,0,198.9,2,Not_Canceled
3198,32218,0,2018,7,11,1,0,Meal Plan 1,0,0,1,0,2,1,0,1,65.0,0,Canceled
3199,32219,2,2018,7,17,4,5,Meal Plan 2,0,2,3,0,0,0,0,0,191.0,0,Not_Canceled
3200,32220,0,2017,12,11,0,1,Meal Plan 1,0,1,2,3,3,0,0,0,0.0,0,Canceled
3201,32221,0,2018,10,17,1,4,Meal Plan 1,0,0,2,0,0,0,0,0,160.0,2,Canceled
3202,32222,0,2018,1,10,1,0,Meal Plan 1,0,0,1,0,0,0,0,0,82.0,0,Canceled
3203,32223,2,2018,4,6,0,1,Meal Plan 1,0,0,2,0,1,0,0,0,75.0,0,Canceled
3204,32224,1,2018,12,25,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,72.63,2,Canceled
3205,32225,0,2018,10,24,1,2,Meal Plan 1,0,2,1,0,4,1,0,5,110.0,0,Canceled
3206,32226,2,2017,10,7,0,4,Meal Plan 1,0,0,2,0,1,0,0,0,70.0,0,Canceled
3207,32227,4,2018,8,22,1,1,Meal Plan 1,0,0,2,0,0,0,0,0,105.3,1,Not_Canceled
3208,32228,3,2018,5,5,0,3,Meal Plan 1,0,0,1,0,0,0,0,0,99.9,0,Not_Canceled
3209,32229,2,2018,12,16,1,2,Meal Plan 1,0,0,2,0,1,0,0,0,75.0,0,Canceled
3210,32230,0,2018,6,3,0,1,Meal Plan 1,0,3,2,2,0,0,0,0,221.0,0,Not_Canceled
3211,32231,0,2018,9,19,1,0,Meal Plan 1,0,0,2,0,1,0,0,0,118.15,0,Canceled
3212,32232,2,2018,5,4,0,4,Meal Plan 1,0,0,2,0,0,0,0,0,111.78,0,Not_Canceled
3213,32233,0,2017,10,22,0,1,Meal Plan 1,0,0,2,0,0,0,0,0,97.02,0,Canceled
3214,32234,1,2017,10,9,1,2,Meal Plan 1,0,6,1,0,1,0,0,0,65.0,0,Canceled
3215,32235,0,2018,1,4,1,0,Meal Plan 1,0,0,1,0,0,0,0,0,76.0,1,Canceled
3216,32236,1,2018,10,2,2,1,Meal Plan 1,0,2,2,0,0,0,0,0,107.41,1,Canceled
3217,32237,2,2018,10,28,1,2,Meal Plan 1,0,2,2,0,0,0,0,0,104.4,1,Canceled
3218,32238,3,2018,7,5,2,5,Meal Plan 1,0,2,2,0,1,0,0,0,82.45,1,Canceled
3219,32239,0,2017,9,9,0,4,Meal Plan 1,0,0,2,0,1,0,0,0,54.75,0,Canceled
3220,32240,0,2018,3,19,2,3,Meal Plan 1,0,0,2,1,0,0,0,0,146.2,2,Canceled
3221,32241,2,2017,7,6,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,76.5,1,Canceled
3222,32242,1,2018,4,1,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,88.91,1,Canceled
3223,32243,2,2018,3,25,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,58.0,0,Canceled
3224,32244,1,2018,3,23,2,4,Meal Plan 1,0,0,2,0,1,0,0,0,61.5,0,Canceled
3225,32245,6,2018,9,22,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,95.67,0,Not_Canceled
3226,32246,3,2018,8,3,0,1,Not Selected,0,0,2,0,0,0,0,0,94.5,0,Not_Canceled
